meal_id,meal_type,kcal,title,protein,carbohydrate,fat,fatty_acids_saturated,iron,vitamin_C,calcium,fiber
14964872,afternoon_snack,109.5,Mango,0.9,24.6,0.75,0.0,0.00045,0.0045,0.021,0.0
14986494,morning_snack,75.6,Oranges,1.68,17.22,0.42,0.105,0.000231,0.1092,0.0504,2.52
14986495,lunch,525.6,"Rostis, eggs & vegetables",18.14,43.62,29.0,7.213999999999999,0.003998,0.03346,0.1336,8.88
14986497,dinner,501.4,"Potatoes, meat & vegetables",46.99000000000001,37.31,19.340000000000003,6.64,0.002807,0.0311,0.0698,6.5
14987879,breakfast,653.3,"Bread, cheese & olives",21.64,42.45199999999999,41.82,12.97,0.003942,0.02,0.4281,9.7
14987881,lunch,595.0,Burritos,28.0,50.05,29.75,15.155,0.00385,0.02275,0.308,6.65
14987883,dinner,559.84,Pasta salad with tuna,41.896,41.416,25.628500000000003,8.828450000000002,0.0030225,0.00439,0.3175,2.115
14987943,breakfast,400.14,"Turkey sandwich, dessert",21.595,52.812,12.944,4.683000000000001,0.003002,0.02625,0.122795,9.26
14987944,morning_snack,55.0,Popcorn,0.99,6.292,3.091,0.5379,0.0003058,3.3e-05,0.0011,1.1
14987945,lunch,584.57,Pita sandwich with falafel,19.295,63.80300000000001,26.1065,5.485200000000001,0.0043512,0.01445,0.21681,13.955
14987946,afternoon_snack,243.553,"Cake, espresso coffee",2.836,26.57,14.824,3.6579,0.00062,0.0007,0.0573,1.05
14987947,dinner,510.59,"Herring, potatoes, carrots",27.939,36.36,29.228,5.282,0.002885,0.0243,0.12911,0.0
14988302,morning_snack,145.0,"Strawberries, chocolate spread",1.26,17.98,8.04,1.666,0.001224,0.057,0.0352,4.2
14988303,lunch,567.7,"Houmous, carrots, crispbread",13.745,57.185,33.220000000000006,0.181,0.0039755,0.0029,0.0941,21.195
14988304,afternoon_snack,284.2,"Bananas, crispbread, quark",16.990000000000002,56.09,0.75,0.12,0.001449,0.0116,0.1203,10.68
14988305,dinner,515.5,Rice with beef & sweetcorn,36.396,53.0618,18.146,7.204,0.005126,0.02104,0.0530999999999999,9.06
14988393,breakfast,588.96,"Bread, cheese & fruit",20.182,54.718,33.83,21.5574,0.002146,0.0045,0.25758,8.45
14988395,lunch,545.51,Pesto gnocchi & salad,15.1864,72.34100000000001,21.111,3.039,0.0036035,0.047,0.16589,7.880000000000001
14988396,afternoon_snack,252.56,"Pears, walnuts, honey",3.458,30.598,13.85,1.509,0.000858,0.0045,0.03015,4.05
14988397,dinner,468.58,"Vegetable cream soup, bread",19.512,66.58,13.91,5.4106000000000005,0.002743,0.05589,0.32915,11.94
14988533,breakfast,346.96,"Bread, cheese & radish",11.732,39.52,16.919999999999998,10.0268,0.002352,0.0068,0.14648,6.16
14988535,lunch,471.03,Chicken wrap,29.8888,52.9376,15.3732,6.636000000000001,0.001545,0.0002,0.27908,2.286
14988537,dinner,571.6,Potatoes with salmon & sauce,28.78,24.62,40.67,17.173000000000002,0.002338,0.0188,0.07115,2.63
14989489,breakfast,372.36,"Bread, salmon, horseradish sauce",23.436,42.852,13.12,2.1864000000000003,0.0023344,0.0,0.14508,5.956
14989490,morning_snack,131.2,Pineapple,1.28,32.32,0.64,0.0,0.00064,0.0384,0.0576,0.0
14989491,lunch,670.1,Burrito with chicken & guacamole,55.74,79.64,16.58,4.542000000000001,0.006203,0.0953,0.2139,2.88
14989492,afternoon_snack,213.095,Yogurt with fruit,8.290000000000001,39.08,2.87,1.112,0.000251,0.0034,0.19135,3.23
14989877,dinner,751.0,"Pasta, meat & vegetables au gratin",27.86,56.13,47.07,22.895,0.00447,0.0171,0.1866,8.44
14989896,breakfast,208.35,"Muesli, Yogurt, Strawberries",9.54,37.06,3.52,1.222,0.001151,0.05825,0.2429,6.35
14989898,lunch,485.65,"Potatoes, Baked beans, Cheese, Salad",24.87,72.385,12.855,6.968499999999999,0.00486,0.0983,0.3751,14.725
14989899,afternoon_snack,88.2,"Carrots, Cucumber, Dips",2.187,7.749,5.616,1.512,0.0004962,0.0024,0.06021,2.793
14989900,dinner,478.05,Sea Bass & Rice Stir Fry,36.82000000000001,62.465,10.69,2.202,0.003932,0.0659,0.18685,8.77
14990236,breakfast,451.7,"Bread, eggs, spread, vegetables & fruit",24.906,57.078,15.302,4.906,0.005228,0.0085,0.11248,6.430000000000001
14990238,lunch,571.5,Pasta with sauce and salad,12.39,56.64000000000001,34.92,8.625,0.002022,0.03345,0.165,3.75
14990240,dinner,533.19,Potatoes & vegetable casserole,19.234,60.436,24.2705,8.55885,0.0024542,0.05885,0.17473,14.776000000000002
14990505,breakfast,298.2,"Eggs, Tomatoes, Salad, Bread, Juice",17.818,31.944,11.87,3.2596,0.0034456,0.0591,0.13516,2.962
14990506,morning_snack,57.6,Oranges,1.28,13.12,0.32,0.08,0.000176,0.0832,0.0384,1.92
14990507,lunch,427.06,"Chicken & Sweetcorn Salad, Yogurt & Honey",53.86800000000001,41.318,6.36,2.1329,0.001848,0.2172,0.33245,7.15
14990508,afternoon_snack,97.2,Bananas,1.44,24.36,0.12,0.048,0.000324,0.0108,0.0072,1.68
14990509,dinner,854.534,"Turkey Tacos, Beans, Cheese",65.64160000000001,80.1212,33.8983,7.789872499999999,0.0108359499999999,0.00059,0.40968,6.37875
14990510,supper,325.65,"Horlicks powder, Biscuits",11.085,50.055,10.44,4.788,0.003195,0.02025,0.74625,2.04
14990721,breakfast,423.24,Scrambled eggs with meat & vegetables,40.940000000000005,2.48,27.689999999999998,10.8396,0.003396,0.00084,0.31388,0.56
14990722,morning_snack,194.24,"Coffee, biscuits",3.936,24.824,9.484,3.5,0.0010268,0.0,0.0781999999999999,2.16
14990723,lunch,589.7,"Rostis, turkey, salad",38.275,55.25,23.755,4.425,0.001425,0.010945,0.0519,3.96
14990724,afternoon_snack,290.5,"Mango, cheese",2.9,18.55,22.75,14.74,0.0003,0.003,0.0945,0.0
14990725,dinner,420.33,Pizza with fish & salad,18.450000000000003,55.333,15.102,4.506,0.0027759999999999,0.0383,0.32285,3.36
14990796,afternoon_snack,125.3685,"Crackers, marmalade",2.7,18.11,5.16,0.924,0.00113,0.004,0.0228,3.35
14990797,dinner,596.0,"Risotto, soup",14.58,51.3,36.18,17.9,0.00078,0.0242,0.048,2.46
14990814,breakfast,286.18,"Eggs, Milk, Rocket, Tomato, Cranberry juice",20.189,22.699,13.495,4.0335,0.0027765999999999,0.058,0.1653999999999999,0.782
14990815,morning_snack,154.36,"Apples, Cereal bars",2.24,30.07,3.658,1.267,0.0006326,0.0062,0.0209,2.9800000000000004
14990816,lunch,440.52,"Soup, Bread",26.282,52.2,16.692,3.201,0.0043224,0.0208,0.18656,7.088
14990817,afternoon_snack,307.5,"Cucumber, Carrots, Pepper, Houmous",7.24,15.09,24.630000000000003,0.04,0.0021739999999999,0.0513,0.0627,7.27
14990818,dinner,679.2,"Roast Chicken and Vegetables, Dessert",62.205,74.94,16.52,5.603999999999999,0.0038955,0.0456499999999999,0.29485,5.97
14990819,supper,180.6,"Biscuits, Milk",7.96,24.46,6.54,3.592,0.0003399999999999,0.004,0.2486,0.44
14991376,breakfast,268.2,"Breakfast cereal, Milk",11.55,50.67,3.69,1.761,0.0071699999999999,0.003,0.1979999999999999,5.82
14991377,morning_snack,143.97,"Apples, Eggs",10.007,11.2,6.880000000000001,1.921,0.0014095,0.0056,0.04245,1.12
14991378,lunch,614.19,"Tuna Mayonnaise Pasta, Salad, Tomatoes",28.035,91.461,17.673,2.2251000000000003,0.0030277,0.05765,0.06565,6.73
14991380,dinner,701.3,"Pie, Carrots, beans, Dessert",27.05,62.78,39.61,19.445,0.002479,0.0388,0.3126,4.79
14991504,breakfast,320.17,"Bread, Baked beans, Cheese, Juice",16.654,47.125,8.555,4.6231,0.002953,0.064,0.2554599999999999,9.135
14991505,morning_snack,33.0,Peaches,0.99,7.48,0.11,0.0,0.00044,0.0308,0.0066,0.0
14991506,lunch,708.46,"Bass, Vegetable & Noodle Stir Fry, Mousse",38.514,95.638,21.89,5.919600000000001,0.004818,0.0117,0.29,6.44
14991508,dinner,646.11,"Sausages, Broccoli, Potatoes, Dessert",26.448,64.88799999999999,33.045,17.8405,0.0025315,0.09095,0.33615,7.135000000000001
15007859,breakfast,498.73,"Bread, Peanut butter, Milk, Bananas, Milk",22.398000000000003,63.963,19.21,6.626,0.001854,0.0132,0.49069,4.390000000000001
15007860,morning_snack,151.1,"Raisins, Carrots, Cheese",5.75,25.94,3.42,1.6800000000000002,0.00138,0.0026999999999999,0.0977,0.0
15007861,lunch,616.9,"Chicken Salad Wrap, Cereal bars",51.055,67.69999999999999,17.59,5.6585,0.002837,0.0201,0.17305,5.98
15007863,dinner,804.7,"Lasagne, Beans, Bread, Yogurt",34.805,104.96,30.69,12.816,0.006962,0.0205,0.6703,6.02
15008242,breakfast,235.6,"Porridge, Berries, Coffee",13.760000000000002,34.08,6.0200000000000005,3.068,0.0017399999999999,0.0232,0.3752,2.2
15008243,morning_snack,145.25,Nuts,5.95,2.9,12.275,1.93,0.0007325,0.0,0.0235,0.0
15008244,lunch,588.86,"Soup, Bread, Houmous, Crudites, Yogurt",19.068,67.99099999999999,28.873,6.708199999999999,0.0040555,0.04571,0.32925,11.516
15008245,afternoon_snack,187.2,"Banana, Cereal bar",2.88,39.17,3.31,1.195,0.0008129999999999,0.0096,0.0213,3.26
15008246,dinner,399.8,"Fishcakes, Salad, Coleslaw, Dessert",16.005,36.525,22.235,4.8545,0.0013085,0.05295,0.1605,2.42
15008918,breakfast,325.6,"Cereal, Milk, Bananas, Cranberry juice",7.31,72.63,2.96,1.328,0.0047539999999999,0.0821,0.2652,3.39
15008919,morning_snack,194.2,"Coffee, Dates",6.7,39.620000000000005,2.18,1.352,0.0004559999999999,0.014,0.193,0.0
15008920,lunch,559.3,"Chilli con carne, Sweet potato,Salad,Yogurt",30.42,49.255,28.42,13.6125,0.0042639999999999,0.21865,0.2956999999999999,1.76
15008922,dinner,462.6,"Pie, Broccoli, Peas",26.950000000000003,55.6,16.15,8.33,0.002754,0.0412,0.3221,12.25
15009125,breakfast,308.76,"Cereal, Strawberries, Honey, Bananas, Milk",9.168,65.668,2.96,1.244,0.005268,0.064,0.15385,8.58
15009127,lunch,597.84,"Eggs, Bread, Rocket, Tomatoes, Dessert",27.063,60.345,29.31,14.4712,0.0041364999999999,0.0155,0.39222,7.44
15009129,dinner,634.24,"Pasta salad with salmon, dessert",46.593,57.126000000000005,26.117,6.8565,0.0042074999999999,0.03156,0.28022,0.0
15009555,breakfast,395.65,"Pancakes, Blackberry&apple, Juice, Yogurt",15.08,65.865,9.84,2.362,0.001513,0.0504999999999999,0.3966,1.1
15009556,morning_snack,88.02,"Bread, Yeast extract, Celery",4.922,16.106,0.916,0.1548,0.001268,0.0072,0.10666,1.8
15009557,lunch,761.05,"Soup, Sandwich, Banana bread",31.055,125.24,18.73,4.4715,0.006047,0.0053,0.2932,2.88
15009558,afternoon_snack,317.9,"Cheese, Cream crackers, Cereal bar",10.666,29.588,18.256,10.066199999999998,0.0009418,0.0,0.25662,2.076
15009559,dinner,969.2,"Steak & mushroom sauce, vegetable, wedges",63.009,89.96600000000001,43.767,24.1267,0.0081672,0.118,0.46137,14.675999999999998
15010331,breakfast,511.8925,"Yogurt, Cereal, Berries & Honey",15.34085,67.4297,21.9113,11.218075,0.002281775,0.076455,0.281235,8.594
15010332,morning_snack,86.66,"Cheese, Celery",12.622,5.046,1.98,1.0752,0.0006,0.012,0.20374,0.0
15010333,lunch,650.43,"Vegetables & Prawn Stir Fry, Dessert, Coffee",33.592,112.155,10.804,4.313000000000001,0.0047832,0.0141,0.40309,7.970000000000001
15010335,dinner,624.7,"Curry, Salad, Rice, Dessert",40.56,57.53999999999999,27.46,12.234000000000002,0.002571,0.0901,0.1261,5.1
15012985,breakfast,196.4,"Breakfast cereal, Milk, Blueberries",6.7700000000000005,38.01,3.04,1.3,0.00498,0.0293,0.268,3.21
15012986,morning_snack,401.13,"Apples, Yogurt, Honey, Peanut butter",13.295,30.035,26.035,11.7129,0.0007907999999999,0.00402,0.17095,2.454
15012987,lunch,407.8,"Bagels, Cheese spread, Salad, Salmon",37.6,46.83,9.22,2.3880000000000003,0.001642,0.0875,0.302,2.1
15012988,afternoon_snack,163.8,"Orange juice, Cereal bars",3.12,32.63,3.21,1.155,0.000655,0.0646,0.0281,1.86
15012989,dinner,392.2,"Cod, Sweet potato,Courgette,Carrots,Dessert",37.165,50.435,6.05,3.1260000000000003,0.001994,0.03975,0.16675,2.98
15013637,breakfast,530.84,"Bread, Honey, Yogurt, Berries",15.197,70.205,23.029,10.6895,0.0024945999999999,0.0214499999999999,0.253,5.39
15013638,morning_snack,91.2,"Pepper, Guacamole",1.91,7.87,6.035,1.2815,0.0007725,0.20745,0.0157,3.52
15013639,lunch,490.4,"Bread, Houmous, Sweetcorn, Salad, Quorn",27.43,54.855,19.525,0.5900000000000001,0.004225,0.12125,0.1891999999999999,11.72
15013640,afternoon_snack,255.7,"Snacks, Peanut butter",7.968,25.199,13.814,3.3651,0.0008408999999999,0.0,0.01168,2.433
15013641,dinner,1264.4,"Tofu Stir Fry, Vegetables, Dates",67.13499999999999,151.345,47.73500000000001,0.544,0.012835,0.1086,0.3706,7.28
15014125,breakfast,326.92,"Cereal, Milk, Raisins, Juice",9.566,70.098,3.08,1.2196,0.002712,0.0519,0.17336,5.368
15014126,morning_snack,67.5,Yogurt,6.75,10.25,0.25,0.125,0.0001625,0.00125,0.2,0.0
15014127,lunch,435.1,"Salad, Beans, Oranges",13.54,55.33,19.41,2.88,0.004282,0.1149,0.1185,1.44
15014128,afternoon_snack,252.47,"Apricots, Eggs, Edamame",27.9385,20.7545,8.172,0.961,0.004208,0.009455,0.11773,8.06
15014129,dinner,1263.36,"Bean & Houmous Burger, Potato Wedges",40.55,165.33999999999995,51.08,11.6671,0.0102656,0.13332,0.5516,17.323
15015046,breakfast,373.75,"Muesli, Yogurt, Bananas, Apple juice",12.02,76.86,4.28,1.452,0.001747,0.05005,0.2559,5.37
15015047,morning_snack,65.0,Grapes,0.7,16.1,0.2,0.06,0.00023,0.002,0.01,1.3
15015048,lunch,381.1,"Vegetable Omelette, Salad",23.04,3.29,30.84,11.778,0.003428,0.0586,0.4376,0.5700000000000001
15015049,afternoon_snack,361.0,"Pears, Peanuts",13.3,22.1,25.05,4.465,0.0012599999999999,0.0045,0.0365,7.85
15015050,dinner,885.05,"Casserole, rice with lentils, dessert",43.255,146.53,18.38,9.2655,0.0112375,0.0301,0.4566,3.0
15015325,breakfast,461.47,"Eggs, Bagels, Spinach, juice",27.565,47.237,19.329,4.7104,0.0047074,0.0435,0.25799,2.1
15015326,morning_snack,97.2,Bananas,1.44,24.36,0.12,0.048,0.000324,0.0108,0.0072,1.68
15015327,lunch,514.9,"Brown beans wrap, cheese, salad, apples",28.21,75.625,13.255,5.076999999999999,0.005765,0.129,0.3229499999999999,3.29
15015328,afternoon_snack,132.5,Yogurt,5.125,20.25,4.0,0.0,0.0002,0.0025,0.1625,1.25
15015329,dinner,859.8,"Tofu Vegetable stir fry, Rice, Dessert",42.3,115.38,28.92,2.888,0.00567,0.0196,0.312,4.3
15021858,breakfast,452.93,Oats with fruit and nuts,13.8022,61.3342,19.7556,2.0899,0.0035555,0.010266,0.1120999999999999,10.316
15021859,morning_snack,93.0,Fruit smoothie,3.3,19.8,0.6,0.3,0.000555,0.02835,0.093,0.0
15021861,afternoon_snack,126.57,Cookies,1.2816,22.1688,3.5322,1.0005,0.0007400999999999,0.0,0.00474,3.996
15258015,breakfast,425.08,"Salmon, Eggs, Salad, Tomato juice",45.356,7.4,24.062,5.972,0.0039126,0.0252,0.13041,0.0
15258016,morning_snack,66.0,Pears,0.45,16.95,0.15,0.015,0.00021,0.0045,0.0105,4.05
15258017,lunch,233.07,"Soup, Bread & Spread",10.279,41.185,5.7620000000000005,0.8825999999999999,0.002717,0.0083,0.0999399999999999,10.602
15258019,dinner,608.57,"Beef, Potatoes, Beans, Yogurt & Fruit",47.958,52.986,24.28,9.491,0.0040599999999999,0.01865,0.29408,7.59
15258021,breakfast,402.67,French Toast and Mixed Berries,18.707000000000004,52.83500000000001,14.707,6.2657,0.0045914,0.03212,0.3206599999999999,6.161
15258023,lunch,802.45,"Beef, Noodles, Vegetable stir fry mix",46.0,98.76,27.71,7.576,0.005445,0.0272,0.2017499999999999,6.44
15258025,dinner,750.0,"Spinach&Ricotta Tortelloni,Chicken, icecream",60.42,90.48,16.86,6.846,0.0033049999999999,0.0639,0.1781,5.67
15294564,breakfast,675.14502,Cheese and ham sandwich & milk with cereals & mango,32.3,104.09,13.575,4.99,0.00348,0.023,0.40635,11.385
15294565,morning_snack,356.82981,Ham and cheese sandwich & yogurt & apple,19.69,50.97,8.05,3.18,0.00148,0.0084,0.39915,4.67
15294566,lunch,687.52679,Pumpkin soup & chicken with rice & salad,36.54,78.82999999999998,24.65,4.359999999999999,0.00309,0.0165,0.1069,7.41
15294567,afternoon_snack,756.99327,Cheese and egg sandwich & milk with cereals & banana,35.95,124.94,12.165,3.855,0.004765,0.015,0.42815,13.135
15294568,dinner,590.45727,Watercress soup & hake fillet with potatoes,36.33,68.57000000000001,18.26,3.01,0.00274,0.0674,0.184,8.99
15294569,supper,172.67018,Biscuits & milk,8.815999999999999,27.08,3.328,1.616,0.000464,0.0,0.23712,0.504
15296887,post_workout_snack,364.85003,Yogurt with fruit,17.2,58.4,6.8,4.0,0.0008,0.0,0.536,0.0
15598599,breakfast,846.13489,Ham and egg sandwich & milk with cereals & yogurt,42.09,122.7,19.99,6.725,0.004935,0.0,0.4596,9.88
15598600,morning_snack,356.82981,Ham and cheese sandwich & yogurt & apple,19.69,50.97,8.05,3.18,0.00148,0.0084,0.39915,4.67
15598601,lunch,814.89941,Pumpkin soup & chicken breast with rice,39.04,106.82999999999998,24.85,4.359999999999999,0.00329,0.0165,0.1139,8.21
15598602,afternoon_snack,811.04897,Cheese and egg sandwich & milk with cereals & banana,38.05,135.29,12.54,3.945,0.005125,0.015,0.4298,14.53
15598603,dinner,769.61534,Watercress soup & hake with potatoes & apple,39.690000000000005,108.7,18.860000000000003,3.13,0.00324,0.0901,0.2029,13.59
15598604,supper,401.22396,Biscuit & milk & peanuts,18.976,31.12,22.408,5.016,0.001344,0.0,0.26192,4.024
15598725,pre_workout_snack,233.7156,Biscuit & black grapes,3.324,44.52,4.892,2.224,0.000696,0.001,0.02368,1.656
15598783,breakfast,654.18709,Cheese and ham toast & milk with cereals & honey,31.85,100.19,13.275,4.890000000000001,0.00332,0.0,0.39735,8.485
15598784,morning_snack,434.10173,Ham and cheese sandwich & yogurt & apple,20.48,63.095,11.125,4.865,0.001675,0.0084,0.4093,4.67
15598785,lunch,751.2131,Soup & chicken with rice & salad,37.79,92.82999999999998,24.75,4.359999999999999,0.00319,0.0165,0.1104,7.81
15598786,afternoon_snack,692.7609,Cheese and ham sandwich & peanuts & yogurt,32.82,75.41999999999999,28.239999999999995,8.14,0.00303,0.0,0.408,6.94
15598787,dinner,913.50778,Tuna sandwich & banana,37.87199999999999,157.39,14.09,1.386,0.005068,0.1206,0.10306,13.18
15598788,supper,172.67018,Biscuits & milk,8.815999999999999,27.08,3.328,1.616,0.000464,0.0,0.23712,0.504
15598797,post_workout_snack,182.42502,Yogurt with fruit,8.6,29.2,3.4,2.0,0.0004,0.0,0.268,0.0
15650027,breakfast,438.17821,Milk with cereals & ham & egg,28.05,46.9,15.34,4.705,0.002875,0.0,0.3201,4.65
15650028,morning_snack,127.09779,Yogurt & apple,6.49,23.955,0.725,0.195,0.000365,0.0084,0.20345,2.52
15650029,lunch,581.66175,Soup & Chicken with spaghetti & vegetables,37.95,50.41,24.93,4.56,0.0033,0.0126,0.0992,5.95
15650030,afternoon_snack,429.85293,Ham and egg sandwich & milk,25.65,47.60999999999999,14.97,4.565,0.002745,0.0,0.2898,3.01
15650031,dinner,285.48671,Vegetables soup & tuna & pear,22.572,19.88,13.0,0.956,0.001348,0.0196,0.04836,4.640000000000001
15650205,pre_workout_snack,142.66689,Banana,2.4,32.7,0.6,0.15,0.0006,0.015,0.012,4.65
15650206,post_workout_snack,350.54482,Cheese and ham toast & yogurt,23.9,37.17,11.31,4.416,0.00141,0.0,0.4496,2.15
15651133,breakfast,412.51,"Ham and cheese croissant, spinach, juice",18.892,48.33,17.299,8.539,0.003139,0.041,0.4692099999999999,1.883
15651134,morning_snack,85.5,Mangoes,1.05,21.15,0.3,0.15,0.00105,0.0555,0.018,0.0
15651135,lunch,428.57,"Soup, Prawn Salad",35.64000000000001,43.59,13.207,1.407,0.003817,0.3412,0.1992499999999999,9.37
15651136,afternoon_snack,81.0,Bananas,1.2,20.3,0.1,0.04,0.00027,0.009,0.006,1.4
15651137,dinner,874.45,"Chicken and Cheese Burger, Potato chips",35.803,121.398,30.719,5.1306,0.0034475,0.0062299999999999,0.39905,8.645
15651139,breakfast,395.07767,Cheese and ham toast & milk & mango,23.2,48.59,11.85,4.62,0.00165,0.023,0.4354,5.05
15651140,morning_snack,127.09779,Yogurt & apple,6.49,23.955,0.725,0.195,0.000365,0.0084,0.20345,2.52
15651141,lunch,571.02745,Pumpkin soup & chicken with rice & salad,34.9,52.61,24.03,4.359999999999999,0.0026,0.0126,0.0917,4.15
15651142,afternoon_snack,404.17821,Milk with cereals & egg & ham,24.65,42.0,15.14,4.605,0.0027749999999999,0.0,0.2061,4.65
15651143,dinner,505.14391,Watercress soup & hake fillet with potatoes,33.93,50.07000000000001,18.26,3.01,0.0025399999999999,0.0564,0.175,7.390000000000001
15651144,supper,68.0,Milk,6.8,9.8,0.4,0.2,0.0002,0.0,0.228,0.0
15651466,pre_workout_snack,61.36827,Black grapes,0.24,14.88,0.4,0.08,0.00024,0.0008,0.008,0.72
15652122,breakfast,334.25904,Cheese and egg sandwich & milk,24.45,36.74,9.840000000000002,3.335,0.002335,0.0,0.4452,2.15
15652123,morning_snack,68.25069,Apple,0.24,16.08,0.6,0.12,0.00024,0.0084,0.0072,2.52
15652124,lunch,540.09901,Soup & chicken breast with rice & salad,34.968,49.29,22.172,4.072,0.00274,0.081,0.1302,5.91
15652125,afternoon_snack,344.52586,Cereals with milk & egg & cheese,24.55,38.44,10.165,3.405,0.002565,0.0,0.37015,4.185
15652126,dinner,672.60954,Pumpkin soup & chicken with broccoli and rice,38.318000000000005,77.33,23.082,4.282,0.00308,0.0341999999999999,0.1133,7.99
15652127,supper,68.0,Milk,6.8,9.8,0.4,0.2,0.0002,0.0,0.228,0.0
15652404,pre_workout_snack,61.36827,Black grapes,0.24,14.88,0.4,0.08,0.00024,0.0008,0.008,0.72
15690448,breakfast,326.76,"Cocoa Courgette Oats, Fruit,Chocolate spread",11.361999999999998,50.58,10.271999999999998,3.6274000000000006,0.003317,0.1055,0.2191,6.5
